time_period,time_identifier,geographic_level,country_code,country_name,version,school_characteristic,breakdown,characteristic_gender,characteristic_ethnic_major,characteristic_ethnic_minor,characteristic_free_school_meals,Characteristic_sen_status,Characteristic_primary_need,Characteristic_all_primary_need,characteristic_sen_description,characteristic_disadvantage,characteristic_first_language,characteristic_admission_type,characteristic_religious_denomination,t_schools,t_pupils,t_att8,avg_att8,t_entbasics,pt_entbasics,t_l2basics_95,pt_l2basics_95,t_l2basics_94,pt_l2basics_94,t_ebacc_e_ptq_ee,pt_ebacc_e_ptq_ee,t_ebacc_95,pt_ebacc_95,t_ebacc_94,pt_ebacc_94,t_ebaccaps,avg_ebaccaps,t_inp8calc,t_p8score,avg_p8score,p8score_CI_low,p8score_CI_upp
201819,Academic year,National,E92000001,England,Revised,Academies and free schools,SEN description,Boys,Total,Total,Total,Total,Total,Total,Any SEN,Total,Total,Total,Total,2185,30128,929855.01,30.9,28751,95.4,4671,15.5,9100,30.2,4142,13.7,940,3.1,1591,5.3,76361.32,2.53,29075,-15865.266,-0.55,-0.56,-0.53
201819,Academic year,National,E92000001,England,Revised,Academies and free schools,SEN status,Boys,Total,Total,Total,No SEN,Total,Total,Total,Total,Total,Total,Total,2199,167984,8111535,48.3,166507,99.1,78370,46.7,116439,69.3,67634,40.3,27203,16.2,40017,23.8,713301.34,4.25,158132,-22225.623,-0.14,-0.15,-0.13
201819,Academic year,National,E92000001,England,Revised,Academies and free schools,Total,Boys,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,2201,198128,9041968.26,45.6,195270,98.6,83049,41.9,125548,63.4,71778,36.2,28144,14.2,41609,21,789710.67,3.99,187215,-38088.904,-0.2,-0.21,-0.2
201819,Academic year,National,E92000001,England,Revised,All state-funded,Religious denomination,Boys,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Church of England,174,15191,709686.18,46.7,14969,98.5,6544,43.1,9872,65,5644,37.2,2199,14.5,3284,21.6,61868.92,4.07,14283,-2020.96,-0.14,-0.16,-0.12
201819,Academic year,National,E92000001,England,Revised,All state-funded,Religious denomination,Boys,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Hindu,1,77,4349.25,56.5,76,98.7,45,58.4,61,79.2,66,85.7,30,39,42,54.5,425.12,5.52,63,18.252,0.29,-0.03,0.61
201819,Academic year,National,E92000001,England,Revised,All state-funded,Religious denomination,Boys,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Jewish,9,624,35012.88,56.1,608,97.4,398,63.8,530,84.9,237,38,166,26.6,202,32.4,3140.22,5.03,559,163.994,0.29,0.19,0.4
201819,Academic year,National,E92000001,England,Revised,All state-funded,Religious denomination,Boys,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Muslim,6,389,21845,56.2,387,99.5,252,64.8,323,83,302,77.6,98,25.2,162,41.6,1954.09,5.02,361,278.106,0.77,0.64,0.9
201819,Academic year,National,E92000001,England,Revised,All state-funded,Religious denomination,Boys,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,No religious character,3199,229658,9964643.65,43.4,219792,95.7,89695,39.1,137559,59.9,76750,33.4,29170,12.7,43674,19,867846.39,3.78,216825,-65158.91,-0.3,-0.31,-0.3
201819,Academic year,National,E92000001,England,Revised,All state-funded,Religious denomination,Boys,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Other Christian faith,59,5124,255381.01,49.8,5050,98.6,2531,49.4,3484,68,2290,44.7,1145,22.3,1557,30.4,22843.08,4.46,4691,-179.577,-0.04,-0.07,0
201819,Academic year,National,E92000001,England,Revised,All state-funded,Religious denomination,Boys,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Roman catholic,273,24822,1171092.95,47.2,24523,98.8,11012,44.4,16679,67.2,9444,38,3583,14.4,5463,22,102150.69,4.12,23632,-2778.284,-0.12,-0.13,-0.1
201819,Academic year,National,E92000001,England,Revised,All state-funded,Religious denomination,Boys,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Sikh,3,191,9931.51,52,191,100,101,52.9,147,77,143,74.9,41,21.5,63,33,918.9,4.81,181,97.116,0.54,0.35,0.72
201819,Academic year,National,E92000001,England,Revised,All state-funded,Admission type,Boys,Total,Total,Total,Total,Total,Total,Total,Total,Total,non-selective schools in highly selective areas,Total,194,16950,677805.53,40,16679,98.4,4963,29.3,9115,53.8,4168,24.6,873,5.2,1692,10,56603.77,3.34,16135,-6035.889,-0.37,-0.39,-0.35
201819,Academic year,National,E92000001,England,Revised,All state-funded,Admission type,Boys,Total,Total,Total,Total,Total,Total,Total,Total,Total,non-selective schools in other areas,Total,2681,239428,10630537.87,44.4,235637,98.4,94611,39.5,147693,61.7,81558,34.1,28822,12,44719,18.7,923741.54,3.86,226388,-54616.752,-0.24,-0.25,-0.24
201819,Academic year,National,E92000001,England,Revised,All state-funded,Admission type,Boys,Total,Total,Total,Total,Total,Total,Total,Total,Total,selective schools,Total,105,11931,839931.78,70.4,11918,99.9,10969,91.9,11737,98.4,9147,76.7,6736,56.5,8033,67.3,79282.03,6.65,10849,4344.723,0.4,0.38,0.42
201819,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,Boys,Total,Total,Total,SEN Supp,Total,Total,Total,Total,Total,Total,Total,2973,34256,1076959.14,31.4,33046,96.5,5354,15.6,10632,31,4957,14.5,1077,3.1,1815,5.3,88505.5,2.58,33017,-18623.076,-0.56,-0.58,-0.55
201819,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,Boys,Total,Total,Total,No SEN,Total,Total,Total,Total,Total,Total,Total,2983,227035,10883878.91,47.9,224903,99.1,104342,46,156230,68.8,89343,39.4,35213,15.5,52374,23.1,955861.63,4.21,213520,-34027.232,-0.16,-0.16,-0.15
201819,Academic year,National,E92000001,England,Revised,All state-funded,SEN description,Boys,Total,Total,Total,Total,Total,Total,No identified SEN,Total,Total,Total,Total,2983,227035,10883878.91,47.9,224903,99.1,104342,46,156230,68.8,89343,39.4,35213,15.5,52374,23.1,955861.63,4.21,213520,-34027.232,-0.16,-0.16,-0.15
201819,Academic year,National,E92000001,England,Revised,All state-funded,Total,Boys,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,3740,276638,12178447.68,44,265945,96.1,110602,40,168732,61,94882,34.3,36432,13.2,54447,19.7,1061652.84,3.84,261002,-70507.601,-0.27,-0.28,-0.27
201819,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,Boys,Total,Total,Total,SEN State EHC,Total,Total,Total,Total,Total,Total,Total,3094,14792,210307.13,14.2,7632,51.6,872,5.9,1781,12,573,3.9,140,0.9,256,1.7,16714.1,1.13,14049,-16940.116,-1.21,-1.23,-1.18
201819,Academic year,National,E92000001,England,Revised,All state-funded,SEN description,Boys,Total,Total,Total,Total,Total,Total,Any SEN,Total,Total,Total,Total,3705,49048,1287266.27,26.2,40678,82.9,6226,12.7,12413,25.3,5530,11.3,1217,2.5,2071,4.2,105219.6,2.15,47066,-35563.192,-0.76,-0.77,-0.74
201819,Academic year,National,E92000001,England,Revised,Converter Academies,Admission type,Boys,Total,Total,Total,Total,Total,Total,Total,Total,Total,non-selective schools in highly selective areas,Total,91,8734,360575.89,41.3,8623,98.7,2804,32.1,4962,56.8,2342,26.8,510,5.8,987,11.3,30375.58,3.48,8353,-2565.298,-0.31,-0.33,-0.28
201819,Academic year,National,E92000001,England,Revised,Converter Academies,Admission type,Boys,Total,Total,Total,Total,Total,Total,Total,Total,Total,non-selective schools in other areas,Total,1163,116616,5430775,46.6,115138,98.7,51190,43.9,77372,66.3,43308,37.1,16742,14.4,25382,21.8,476801.93,4.09,111579,-17681.039,-0.16,-0.17,-0.15
201819,Academic year,National,E92000001,England,Revised,Converter Academies,Admission type,Boys,Total,Total,Total,Total,Total,Total,Total,Total,Total,selective schools,Total,92,10443,736096.65,70.5,10435,99.9,9615,92.1,10281,98.4,8114,77.7,5994,57.4,7156,68.5,69604.11,6.67,9492,3823.807,0.4,0.38,0.43
201819,Academic year,National,E92000001,England,Revised,Converter Academies,SEN status,Boys,Total,Total,Total,SEN State EHC,Total,Total,Total,Total,Total,Total,Total,1080,3456,95516.25,27.6,3081,89.1,472,13.7,909,26.3,293,8.5,87,2.5,152,4.4,7827.7,2.26,3357,-1631.566,-0.49,-0.53,-0.44
201819,Academic year,National,E92000001,England,Revised,Converter Academies,SEN status,Boys,Total,Total,Total,SEN Supp,Total,Total,Total,Total,Total,Total,Total,1317,15756,530573.26,33.7,15292,97.1,3005,19.1,5571,35.4,2538,16.1,684,4.3,1103,7,44274.72,2.81,15213,-7151.121,-0.47,-0.49,-0.45
201819,Academic year,National,E92000001,England,Revised,Converter Academies,SEN status,Boys,Total,Total,Total,No SEN,Total,Total,Total,Total,Total,Total,Total,1344,116573,5900998.78,50.6,115816,99.4,60127,51.6,86129,73.9,50932,43.7,22475,19.3,32270,27.7,524651.03,4.5,110847,-7640.188,-0.07,-0.08,-0.06
201819,Academic year,National,E92000001,England,Revised,Converter Academies,SEN description,Boys,Total,Total,Total,Total,Total,Total,Any SEN,Total,Total,Total,Total,1335,19212,626089.51,32.6,18373,95.6,3477,18.1,6480,33.7,2831,14.7,771,4,1255,6.5,52102.42,2.71,18570,-8782.687,-0.47,-0.49,-0.45
201819,Academic year,National,E92000001,England,Revised,Converter Academies,Total,Boys,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,1346,135793,6527447.54,48.1,134196,98.8,63609,46.8,92615,68.2,53764,39.6,23246,17.1,33525,24.7,576781.62,4.25,129424,-16422.53,-0.13,-0.13,-0.12
201819,Academic year,National,E92000001,England,Revised,Converter Academies,SEN description,Boys,Total,Total,Total,Total,Total,Total,No identified SEN,Total,Total,Total,Total,1344,116573,5900998.78,50.6,115816,99.4,60127,51.6,86129,73.9,50932,43.7,22475,19.3,32270,27.7,524651.03,4.5,110847,-7640.188,-0.07,-0.08,-0.06
201819,Academic year,National,E92000001,England,Revised,FE 14-16 Colleges,SEN description,Boys,Total,Total,Total,Total,Total,Total,Any SEN,Total,Total,Total,Total,1,3,51,17,1,33.3,1,33.3,1,33.3,0,0,0,0,0,0,4.83,1.61,3,-6.626,-2.21,-3.66,-0.76
201819,Academic year,National,E92000001,England,Revised,FE 14-16 Colleges,Total,Boys,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,16,562,6505.25,11.6,349,62.1,24,4.3,77,13.7,6,1.1,0,0,0,0,505.43,0.9,407,-927.338,-2.28,-2.4,-2.15
201819,Academic year,National,E92000001,England,Revised,FE 14-16 Colleges,SEN status,Boys,Total,Total,Total,SEN Supp,Total,Total,Total,Total,Total,Total,Total,1,3,51,17,1,33.3,1,33.3,1,33.3,0,0,0,0,0,0,4.83,1.61,3,-6.626,-2.21,-3.66,-0.76
201819,Academic year,National,E92000001,England,Revised,FE 14-16 Colleges,SEN description,Boys,Total,Total,Total,Total,Total,Total,No identified SEN,Total,Total,Total,Total,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201819,Academic year,National,E92000001,England,Revised,FE 14-16 Colleges,SEN status,Boys,Total,Total,Total,No SEN,Total,Total,Total,Total,Total,Total,Total,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201819,Academic year,National,E92000001,England,Revised,Free Schools,Admission type,Boys,Total,Total,Total,Total,Total,Total,Total,Total,Total,non-selective schools in highly selective areas,Total,8,347,15985.75,46.1,343,98.8,144,41.5,239,68.9,188,54.2,45,13,74,21.3,1454.76,4.19,298,3.017,0.01,-0.14,0.16
201819,Academic year,National,E92000001,England,Revised,Free Schools,Admission type,Boys,Total,Total,Total,Total,Total,Total,Total,Total,Total,non-selective schools in other areas,Total,90,4583,213573.76,46.6,4489,97.9,2035,44.4,2983,65.1,2545,55.5,912,19.9,1364,29.8,19497.69,4.25,4163,84.597,0.02,-0.02,0.06
201819,Academic year,National,E92000001,England,Revised,Free Schools,SEN status,Boys,Total,Total,Total,SEN State EHC,Total,Total,Total,Total,Total,Total,Total,60,129,3490.75,27.1,115,89.1,17,13.2,37,28.7,27,20.9,7,5.4,11,8.5,301.26,2.34,120,-53.963,-0.45,-0.68,-0.22
201819,Academic year,National,E92000001,England,Revised,Free Schools,SEN description,Boys,Total,Total,Total,Total,Total,Total,Any SEN,Total,Total,Total,Total,95,771,25099.5,32.6,730,94.7,147,19.1,277,35.9,228,29.6,47,6.1,80,10.4,2182.99,2.83,712,-282.886,-0.4,-0.49,-0.3
201819,Academic year,National,E92000001,England,Revised,Free Schools,SEN status,Boys,Total,Total,Total,No SEN,Total,Total,Total,Total,Total,Total,Total,98,4158,204452.01,49.2,4101,98.6,2032,48.9,2945,70.8,2505,60.2,910,21.9,1358,32.7,18768.79,4.51,3749,370.5,0.1,0.06,0.14
201819,Academic year,National,E92000001,England,Revised,Free Schools,SEN status,Boys,Total,Total,Total,SEN Supp,Total,Total,Total,Total,Total,Total,Total,95,642,21608.75,33.7,615,95.8,130,20.2,240,37.4,201,31.3,40,6.2,69,10.7,1881.73,2.93,592,-228.923,-0.39,-0.49,-0.28
201819,Academic year,National,E92000001,England,Revised,Free Schools,Total,Boys,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,98,4930,229559.51,46.6,4832,98,2179,44.2,3222,65.4,2733,55.4,957,19.4,1438,29.2,20952.45,4.25,4461,87.614,0.02,-0.02,0.06
201819,Academic year,National,E92000001,England,Revised,Free Schools,SEN description,Boys,Total,Total,Total,Total,Total,Total,No identified SEN,Total,Total,Total,Total,98,4158,204452.01,49.2,4101,98.6,2032,48.9,2945,70.8,2505,60.2,910,21.9,1358,32.7,18768.79,4.51,3749,370.5,0.1,0.06,0.14
201819,Academic year,National,E92000001,England,Revised,LA maintained mainstream,Admission type,Boys,Total,Total,Total,Total,Total,Total,Total,Total,Total,non-selective schools in highly selective areas,Total,33,2794,109374.88,39.1,2734,97.9,756,27.1,1452,52,548,19.6,102,3.7,218,7.8,8997,3.22,2646,-1231.157,-0.47,-0.51,-0.42
201819,Academic year,National,E92000001,England,Revised,LA maintained mainstream,Admission type,Boys,Total,Total,Total,Total,Total,Total,Total,Total,Total,non-selective schools in other areas,Total,730,65635,2878495.16,43.9,64484,98.2,25222,38.4,39870,60.7,21339,32.5,7367,11.2,11620,17.7,249926.15,3.81,61904,-17533.961,-0.28,-0.29,-0.27
201819,Academic year,National,E92000001,England,Revised,LA maintained mainstream,Admission type,Boys,Total,Total,Total,Total,Total,Total,Total,Total,Total,selective schools,Total,13,1488,103835.13,69.8,1483,99.7,1354,91,1456,97.8,1033,69.4,742,49.9,877,58.9,9677.92,6.5,1357,520.916,0.38,0.32,0.45
201819,Academic year,National,E92000001,England,Revised,LA maintained mainstream,Total,Boys,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,776,69917,3091705.17,44.2,68701,98.3,27332,39.1,42778,61.2,22920,32.8,8211,11.7,12715,18.2,268601.07,3.84,65907,-18244.202,-0.28,-0.29,-0.27
201819,Academic year,National,E92000001,England,Revised,LA maintained mainstream,SEN description,Boys,Total,Total,Total,Total,Total,Total,No identified SEN,Total,Total,Total,Total,776,58788,2758881.16,46.9,58159,98.9,25820,43.9,39584,67.3,21539,36.6,7938,13.5,12241,20.8,241337.35,4.11,55162,-11838.195,-0.21,-0.23,-0.2
201819,Academic year,National,E92000001,England,Revised,LA maintained mainstream,SEN status,Boys,Total,Total,Total,SEN State EHC,Total,Total,Total,Total,Total,Total,Total,632,1950,49518.38,25.4,1696,87,214,11,435,22.3,139,7.1,33,1.7,60,3.1,4049.16,2.08,1881,-1190.648,-0.63,-0.69,-0.58
201819,Academic year,National,E92000001,England,Revised,LA maintained mainstream,SEN status,Boys,Total,Total,Total,No SEN,Total,Total,Total,Total,Total,Total,Total,776,58788,2758881.16,46.9,58159,98.9,25820,43.9,39584,67.3,21539,36.6,7938,13.5,12241,20.8,241337.35,4.11,55162,-11838.195,-0.21,-0.23,-0.2
201819,Academic year,National,E92000001,England,Revised,LA maintained mainstream,SEN description,Boys,Total,Total,Total,Total,Total,Total,Any SEN,Total,Total,Total,Total,772,11125,332554.01,29.9,10538,94.7,1509,13.6,3190,28.7,1380,12.4,272,2.4,473,4.3,27240.72,2.45,10742,-6409.07,-0.6,-0.62,-0.57
201819,Academic year,National,E92000001,England,Revised,LA maintained mainstream,SEN status,Boys,Total,Total,Total,SEN Supp,Total,Total,Total,Total,Total,Total,Total,769,9175,283035.63,30.8,8842,96.4,1295,14.1,2755,30,1241,13.5,239,2.6,413,4.5,23191.56,2.53,8861,-5218.422,-0.59,-0.62,-0.56
201819,Academic year,National,E92000001,England,Revised,Sponsored Academies,Admission type,Boys,Total,Total,Total,Total,Total,Total,Total,Total,Total,non-selective schools in highly selective areas,Total,58,4867,184817.26,38,4776,98.1,1221,25.1,2390,49.1,1090,22.4,216,4.4,413,8.5,15273.72,3.14,4640,-2073.122,-0.45,-0.48,-0.41
201819,Academic year,National,E92000001,England,Revised,Sponsored Academies,Admission type,Boys,Total,Total,Total,Total,Total,Total,Total,Total,Total,non-selective schools in other areas,Total,626,49096,1972379.32,40.2,48104,98,15174,30.9,25658,52.3,14089,28.7,3702,7.5,6195,12.6,167020.74,3.4,45467,-16968.293,-0.37,-0.38,-0.36
201819,Academic year,National,E92000001,England,Revised,Sponsored Academies,SEN status,Boys,Total,Total,Total,No SEN,Total,Total,Total,Total,Total,Total,Total,684,44543,1899577.58,42.6,43923,98.6,15434,34.6,25903,58.2,14101,31.7,3797,8.5,6353,14.3,161790.63,3.63,41016,-12953.277,-0.32,-0.33,-0.3
201819,Academic year,National,E92000001,England,Revised,Sponsored Academies,Total,Boys,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,684,53963,2157196.58,40,52880,98,16395,30.4,28048,52,15179,28.1,3918,7.3,6608,12.2,182294.46,3.38,50107,-19041.415,-0.38,-0.39,-0.37
201819,Academic year,National,E92000001,England,Revised,Sponsored Academies,SEN status,Boys,Total,Total,Total,SEN State EHC,Total,Total,Total,Total,Total,Total,Total,542,1504,36424.75,24.2,1346,89.5,124,8.2,272,18.1,111,7.4,12,0.8,30,2,2887.89,1.92,1469,-920.937,-0.63,-0.69,-0.56
201819,Academic year,National,E92000001,England,Revised,Sponsored Academies,SEN status,Boys,Total,Total,Total,SEN Supp,Total,Total,Total,Total,Total,Total,Total,680,7910,221011.25,27.9,7608,96.2,834,10.5,1870,23.6,966,12.2,108,1.4,224,2.8,17598.94,2.22,7621,-5168.841,-0.68,-0.71,-0.65
201819,Academic year,National,E92000001,England,Revised,Sponsored Academies,SEN description,Boys,Total,Total,Total,Total,Total,Total,No identified SEN,Total,Total,Total,Total,684,44543,1899577.58,42.6,43923,98.6,15434,34.6,25903,58.2,14101,31.7,3797,8.5,6353,14.3,161790.63,3.63,41016,-12953.277,-0.32,-0.33,-0.3
201819,Academic year,National,E92000001,England,Revised,Sponsored Academies,SEN description,Boys,Total,Total,Total,Total,Total,Total,Any SEN,Total,Total,Total,Total,683,9414,257436,27.3,8954,95.1,958,10.2,2142,22.8,1077,11.4,120,1.3,254,2.7,20486.83,2.18,9090,-6089.778,-0.67,-0.7,-0.64
201819,Academic year,National,E92000001,England,Revised,State-funded mainstream,SEN status,Boys,Total,Total,Total,SEN Supp,Total,Total,Total,Total,Total,Total,Church of England,170,1897,61092.75,32.2,1847,97.4,290,15.3,623,32.8,245,12.9,48,2.5,86,4.5,4967.56,2.62,1816,-872.618,-0.48,-0.54,-0.42
201819,Academic year,National,E92000001,England,Revised,State-funded mainstream,SEN status,Boys,Total,Total,Total,SEN State EHC,Total,Total,Total,Total,Total,Total,Church of England,141,417,11975.5,28.7,369,88.5,72,17.3,119,28.5,45,10.8,16,3.8,26,6.2,981.04,2.35,397,-172.406,-0.43,-0.56,-0.31
201819,Academic year,National,E92000001,England,Revised,State-funded mainstream,Religious denomination,Boys,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Church of England,174,15191,709686.18,46.7,14969,98.5,6544,43.1,9872,65,5644,37.2,2199,14.5,3284,21.6,61868.92,4.07,14283,-2020.96,-0.14,-0.16,-0.12
201819,Academic year,National,E92000001,England,Revised,State-funded mainstream,SEN status,Boys,Total,Total,Total,No SEN,Total,Total,Total,Total,Total,Total,Church of England,174,12877,636617.93,49.4,12753,99,6182,48,9130,70.9,5354,41.6,2135,16.6,3172,24.6,55920.32,4.34,12070,-975.936,-0.08,-0.1,-0.06
201819,Academic year,National,E92000001,England,Revised,State-funded mainstream,SEN status,Boys,Total,Total,Total,SEN Supp,Total,Total,Total,Total,Total,Total,Hindu,1,1,73.5,73.5,1,100,1,100,1,100,1,100,1,100,1,100,7.33,7.33,0,0,0,0,0
201819,Academic year,National,E92000001,England,Revised,State-funded mainstream,Religious denomination,Boys,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Hindu,1,77,4349.25,56.5,76,98.7,45,58.4,61,79.2,66,85.7,30,39,42,54.5,425.12,5.52,63,18.252,0.29,-0.03,0.61
201819,Academic year,National,E92000001,England,Revised,State-funded mainstream,SEN status,Boys,Total,Total,Total,No SEN,Total,Total,Total,Total,Total,Total,Hindu,1,76,4275.75,56.3,75,98.7,44,57.9,60,78.9,65,85.5,29,38.2,41,53.9,417.79,5.5,63,18.252,0.29,-0.03,0.61
201819,Academic year,National,E92000001,England,Revised,State-funded mainstream,SEN status,Boys,Total,Total,Total,SEN Supp,Total,Total,Total,Total,Total,Total,Jewish,8,60,2405.25,40.1,57,95,21,35,36,60,6,10,2,3.3,4,6.7,203.46,3.39,57,-3.223,-0.06,-0.39,0.28
201819,Academic year,National,E92000001,England,Revised,State-funded mainstream,SEN status,Boys,Total,Total,Total,SEN State EHC,Total,Total,Total,Total,Total,Total,Jewish,8,29,779.25,26.9,19,65.5,7,24.1,11,37.9,1,3.4,1,3.4,1,3.4,66.43,2.29,28,-16.55,-0.59,-1.07,-0.12
201819,Academic year,National,E92000001,England,Revised,State-funded mainstream,Religious denomination,Boys,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Jewish,9,624,35012.88,56.1,608,97.4,398,63.8,530,84.9,237,38,166,26.6,202,32.4,3140.22,5.03,559,163.994,0.29,0.19,0.4
201819,Academic year,National,E92000001,England,Revised,State-funded mainstream,SEN status,Boys,Total,Total,Total,No SEN,Total,Total,Total,Total,Total,Total,Jewish,9,535,31828.38,59.5,532,99.4,370,69.2,483,90.3,230,43,163,30.5,197,36.8,2870.33,5.37,474,183.767,0.39,0.27,0.5
201819,Academic year,National,E92000001,England,Revised,State-funded mainstream,SEN status,Boys,Total,Total,Total,SEN State EHC,Total,Total,Total,Total,Total,Total,Muslim,3,5,209.5,41.9,5,100,2,40,4,80,2,40,0,0,0,0,16.34,3.27,5,6.821,1.36,0.24,2.49
201819,Academic year,National,E92000001,England,Revised,State-funded mainstream,SEN status,Boys,Total,Total,Total,No SEN,Total,Total,Total,Total,Total,Total,Muslim,6,354,20319,57.4,353,99.7,239,67.5,299,84.5,284,80.2,96,27.1,156,44.1,1820.24,5.14,329,248.445,0.76,0.62,0.89
201819,Academic year,National,E92000001,England,Revised,State-funded mainstream,SEN status,Boys,Total,Total,Total,SEN Supp,Total,Total,Total,Total,Total,Total,Muslim,6,30,1316.5,43.9,29,96.7,11,36.7,20,66.7,16,53.3,2,6.7,6,20,117.51,3.92,27,22.84,0.85,0.36,1.33
201819,Academic year,National,E92000001,England,Revised,State-funded mainstream,Religious denomination,Boys,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Muslim,6,389,21845,56.2,387,99.5,252,64.8,323,83,302,77.6,98,25.2,162,41.6,1954.09,5.02,361,278.106,0.77,0.64,0.9
201819,Academic year,National,E92000001,England,Revised,State-funded mainstream,SEN status,Boys,Total,Total,Total,SEN Supp,Total,Total,Total,Total,Total,Total,No religious character,2420,28552,889686.63,31.2,27557,96.5,4377,15.3,8657,30.3,4058,14.2,897,3.1,1480,5.2,73107.29,2.56,27543,-16024.013,-0.58,-0.6,-0.57
201819,Academic year,National,E92000001,England,Revised,State-funded mainstream,SEN status,Boys,Total,Total,Total,SEN State EHC,Total,Total,Total,Total,Total,Total,No religious character,1955,5960,154905.13,26,5280,88.6,673,11.3,1369,23,449,7.5,107,1.8,201,3.4,12581.92,2.11,5781,-3288.912,-0.57,-0.6,-0.54
201819,Academic year,National,E92000001,England,Revised,State-funded mainstream,SEN status,Boys,Total,Total,Total,No SEN,Total,Total,Total,Total,Total,Total,No religious character,2454,187370,8895770.39,47.5,185584,99,84601,45.2,127413,68,72237,38.6,28163,15,41988,22.4,780584.09,4.17,176276,-32595.284,-0.18,-0.19,-0.18
201819,Academic year,National,E92000001,England,Revised,State-funded mainstream,Religious denomination,Boys,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,No religious character,2456,221902,9941210.4,44.8,218437,98.4,89662,40.4,137452,61.9,76747,34.6,29169,13.1,43671,19.7,866344.31,3.9,209611,-51903.161,-0.25,-0.25,-0.24
201819,Academic year,National,E92000001,England,Revised,State-funded mainstream,Religious denomination,Boys,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Other Christian faith,58,5113,255147.01,49.9,5043,98.6,2529,49.5,3481,68.1,2290,44.8,1145,22.4,1557,30.5,22825.09,4.46,4682,-162.981,-0.03,-0.07,0
201819,Academic year,National,E92000001,England,Revised,State-funded mainstream,SEN status,Boys,Total,Total,Total,SEN State EHC,Total,Total,Total,Total,Total,Total,Other Christian faith,42,112,3070.5,27.4,97,86.6,16,14.3,31,27.7,14,12.5,3,2.7,5,4.5,255.66,2.28,110,-69.806,-0.63,-0.87,-0.39
201819,Academic year,National,E92000001,England,Revised,State-funded mainstream,SEN status,Boys,Total,Total,Total,No SEN,Total,Total,Total,Total,Total,Total,Other Christian faith,58,4360,229423.51,52.6,4328,99.3,2367,54.3,3208,73.6,2152,49.4,1104,25.3,1487,34.1,20665.7,4.74,3963,150.362,0.04,0,0.08
201819,Academic year,National,E92000001,England,Revised,State-funded mainstream,SEN status,Boys,Total,Total,Total,SEN Supp,Total,Total,Total,Total,Total,Total,Other Christian faith,56,641,22653,35.3,618,96.4,146,22.8,242,37.8,124,19.3,38,5.9,65,10.1,1903.73,2.97,609,-243.537,-0.4,-0.5,-0.3
201819,Academic year,National,E92000001,England,Revised,State-funded mainstream,Religious denomination,Boys,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Roman catholic,273,24822,1171092.95,47.2,24523,98.8,11012,44.4,16679,67.2,9444,38,3583,14.4,5463,22,102150.69,4.12,23632,-2778.284,-0.12,-0.13,-0.1
201819,Academic year,National,E92000001,England,Revised,State-funded mainstream,SEN status,Boys,Total,Total,Total,No SEN,Total,Total,Total,Total,Total,Total,Roman catholic,273,21267,1056505.69,49.7,21108,99.3,10443,49.1,15497,72.9,8890,41.8,3483,16.4,5272,24.8,92737.71,4.36,20184,-1151.104,-0.06,-0.07,-0.04
201819,Academic year,National,E92000001,England,Revised,State-funded mainstream,SEN status,Boys,Total,Total,Total,SEN Supp,Total,Total,Total,Total,Total,Total,Roman catholic,271,2973,98684.76,33.2,2888,97.1,502,16.9,1043,35.1,496,16.7,88,3,171,5.8,8111.51,2.73,2881,-1316.184,-0.46,-0.5,-0.41
201819,Academic year,National,E92000001,England,Revised,University Technical Colleges (UTCs),SEN description,Boys,Total,Total,Total,Total,Total,Total,No identified SEN,Total,Total,Total,Total,47,2144,84034.13,39.2,2113,98.6,624,29.1,1175,54.8,43,2,6,0.3,14,0.7,6408.17,2.99,2010,-1646.187,-0.82,-0.88,-0.76
